"","x"
"1",0.525573555572498
"2",0.512153485106064
"3",0.477476403625454
"4",0.484961001406408
"5",0.398189416630927
"6",0.483242371276355
"7",0.458619627734026
"8",0.477823651636961
"9",0.557821622994888
"10",0.47284422592925
"11",0.550309051482254
"12",0.41435232986012
"13",0.536497218304089
"14",0.483833382728253
"15",0.532709890512976
"16",0.491715188541744
"17",0.421842654162521
"18",0.389364675009674
"19",0.504934783291731
"20",0.383423652501493
"21",0.492392896568451
"22",0.448220373397233
"23",0.487073761000577
"24",0.424823056874388
"25",0.523163385792598
"26",0.5322634352823
"27",0.403867613446878
"28",0.500673522440015
"29",0.485675235092498
"30",0.49323121766039
"31",0.559895004303332
"32",0.431577544673342
"33",0.467832349362467
"34",0.491644375052609
"35",0.473176486375631
"36",0.504796748800948
"37",0.445898691100695
"38",0.38686072222849
"39",0.412508234456899
"40",0.53501335021136
"41",0.450043682533906
"42",0.47496419093119
"43",0.525477786306665
"44",0.484940135000518
"45",0.456578381023685
"46",0.500884111379297
"47",0.474053699153301
"48",0.473469508051211
"49",0.431391367697754
"50",0.583288547307811
"51",0.399210503199982
"52",0.493188757199995
"53",0.542865759314425
"54",0.475652789366006
"55",0.497732280331376
"56",0.569548333535247
"57",0.400892870376899
"58",0.538501154253882
"59",0.509277579580032
"60",0.52623506256211
"61",0.461125814414102
"62",0.520280394857586
"63",0.492395389747846
"64",0.413291169603555
"65",0.475126202663555
"66",0.488277748495945
"67",0.462197876287542
"68",0.478371241617055
"69",0.478985266232448
"70",0.516565288353947
"71",0.499618545235159
"72",0.455769962856655
"73",0.499844924667963
"74",0.441187321010728
"75",0.463089291285252
"76",0.47394393839743
"77",0.457507674675767
"78",0.430932670128763
"79",0.474867384054935
"80",0.483248836153263
"81",0.474298119181148
"82",0.548375137284092
"83",0.502823210379984
"84",0.473018698059964
"85",0.468477947500547
"86",0.514183930010408
"87",0.45346164253336
"88",0.449023689205816
"89",0.529011593914999
"90",0.481567684125591
"91",0.435291314710044
"92",0.482290502962292
"93",0.402077659652742
"94",0.438080115787685
"95",0.450045923438937
"96",0.50139160770703
"97",0.471613970962932
"98",0.413035475349628
"99",0.46489415951044
"100",0.394457708051864
"101",0.477164480221973
"102",0.451870315745337
"103",0.495681404133761
"104",0.487836471134651
"105",0.492827337010552
"106",0.476340272518128
"107",0.429532569322229
"108",0.529527537737606
"109",0.482206079300814
"110",0.470906712884911
"111",0.573982479014353
"112",0.488940081554821
"113",0.419567996773737
"114",0.497806788267712
"115",0.408722641984406
"116",0.485721605003363
"117",0.531289851473326
"118",0.463910818188339
"119",0.496799748603236
"120",0.466766947494334
"121",0.56266414760481
"122",0.549235017291016
"123",0.514153948642274
"124",0.485797111240522
"125",0.433685601578236
"126",0.482247972272765
"127",0.459270964419836
"128",0.426358239743123
"129",0.456134840644879
"130",0.560192134927952
"131",0.465843140592429
"132",0.512149050905483
"133",0.495219338402054
"134",0.493844460448114
"135",0.504375528665381
"136",0.466593329620702
"137",0.467732713832875
"138",0.483360068430421
"139",0.522947944267176
"140",0.468267156806074
"141",0.525911459047103
"142",0.477828527333251
"143",0.407052231305822
"144",0.544822514248871
"145",0.455502350912657
"146",0.497306290149065
"147",0.492896968977432
"148",0.477201368954976
"149",0.535706391909074
"150",0.499896903102833
"151",0.510696841714709
"152",0.421184561409586
"153",0.479750158926354
"154",0.525133507342594
"155",0.599684634163356
"156",0.482112552109967
"157",0.475883584858555
"158",0.508668045713274
"159",0.456912279476577
"160",0.49097161207691
"161",0.495245126702336
"162",0.471360574626193
"163",0.481406322915457
