"","x"
"1",0.495340842503609
"2",0.490774032718659
"3",0.426612955502918
"4",0.49989418425764
"5",0.458902170552029
"6",0.512034599828495
"7",0.586151897008906
"8",0.490132064506361
"9",0.442169182614997
"10",0.435925718310388
"11",0.499070129420524
"12",0.397909641231351
"13",0.530827336732857
"14",0.515000195472513
"15",0.437078226164895
"16",0.557271767766255
"17",0.450024227366792
"18",0.525264977122904
"19",0.584268658709983
"20",0.457071975269892
"21",0.510626927389472
"22",0.418570421953801
"23",0.490401255951411
"24",0.433688533700665
"25",0.455145893080001
"26",0.485810043166257
"27",0.46020324818427
"28",0.504108750960995
"29",0.549073312961366
"30",0.53312254961155
"31",0.505154819531374
"32",0.476738879009312
"33",0.442342036128212
"34",0.546984777215096
"35",0.519633335366198
"36",0.418293190363613
"37",0.482849091291592
"38",0.484065014281321
"39",0.470436256693665
"40",0.44770225256721
"41",0.481163095757749
"42",0.484898965073962
"43",0.509262535319299
"44",0.485949804300466
"45",0.515560564951498
"46",0.451896204519291
"47",0.376790127492235
"48",0.569361762870517
"49",0.498352264624175
"50",0.488172815871778
"51",0.49625692807885
"52",0.480672478315748
"53",0.469387644997963
"54",0.529275985280843
"55",0.536692464093946
"56",0.442416402712681
"57",0.415966538501321
"58",0.478753877021647
"59",0.533021369512418
"60",0.493062783101504
"61",0.456033895887934
"62",0.510307604028324
"63",0.482218448763937
"64",0.578372773562539
"65",0.477704454005573
"66",0.521455469448808
"67",0.50956841116984
"68",0.426687430984361
"69",0.514949603234091
"70",0.432263716721953
"71",0.521425651779679
"72",0.41535498566651
"73",0.48701127257447
"74",0.464950156759142
"75",0.543156972701305
"76",0.541480005783432
"77",0.400022362970646
"78",0.564371320397685
"79",0.503326848420717
"80",0.433895787599086
"81",0.468968198584769
"82",0.492106487184124
"83",0.520392665911835
"84",0.464805687698604
"85",0.508258404660076
"86",0.414131975645797
"87",0.515373776961219
"88",0.580957417775135
"89",0.552932961502987
"90",0.445359187190121
"91",0.508459067222984
"92",0.479197423215189
"93",0.47756124201224
"94",0.434504505473129
"95",0.352225808696612
"96",0.428809663156186
"97",0.47902689334571
"98",0.475107741771257
"99",0.455903039984569
"100",0.511856696389443
"101",0.473925594869305
"102",0.426043310845202
"103",0.46383658054898
"104",0.427704797077438
"105",0.458272707683032
"106",0.467693496605252
"107",0.459085795401743
"108",0.500231907864423
"109",0.432923281467785
"110",0.561781997223292
"111",0.470607283789425
"112",0.478209079673672
"113",0.51380683210222
"114",0.522127858810772
"115",0.448871259330646
"116",0.454109867169036
"117",0.450489643846062
"118",0.448941242702432
"119",0.586246853809183
"120",0.476690100090796
"121",0.46207279812736
"122",0.485396303923956
"123",0.448182812117017
"124",0.456382490799082
"125",0.476662409687445
"126",0.461054518080945
"127",0.465561970624944
"128",0.49558147812712
"129",0.465515989870131
"130",0.425503955509562
"131",0.476178716295316
"132",0.523739697802731
"133",0.509438572336903
"134",0.516035839374351
"135",0.499322448495493
"136",0.404473192859926
"137",0.4662204202172
"138",0.45511442128831
"139",0.410566508124341
"140",0.53533494136218
"141",0.455748328971677
"142",0.457498409985859
"143",0.480813106949061
"144",0.485388625546581
"145",0.465666799073694
"146",0.616038799779508
"147",0.513840825832399
"148",0.462658907822917
"149",0.486064607368754
"150",0.43684693798251
"151",0.472980053353874
"152",0.465432193412598
"153",0.525950553982999
"154",0.463447420987153
"155",0.417393869407936
"156",0.434179149502
"157",0.425145509450865
"158",0.547904252611757
"159",0.512916442737331
"160",0.436966666865228
"161",0.475252349645766
"162",0.425384688341163
"163",0.503666664575927
"164",0.484141946366987
"165",0.47873897248148
"166",0.491930826165286
"167",0.541493412702147
"168",0.501042912953077
"169",0.46940723040322
"170",0.451524297331309
"171",0.468768974520744
"172",0.488570331384378
"173",0.426633020449626
"174",0.46366385614246
"175",0.404415795659143
"176",0.461258569403499
"177",0.490873191003974
"178",0.493105406832608
"179",0.457258083237102
"180",0.463320752784643
"181",0.477551377648215
"182",0.501871152832823
"183",0.434040401011288
"184",0.549597697100912
"185",0.525983430631669
"186",0.46388210856471
"187",0.472899885943477
"188",0.485561171395981
"189",0.504314492183287
"190",0.482332237209473
"191",0.447034710955944
"192",0.477292841179977
"193",0.441369039799197
"194",0.457134396832679
"195",0.462262537883441
"196",0.456419157576043
"197",0.461704193793917
"198",0.46301429713575
"199",0.496233037372258
"200",0.479906842081623
"201",0.463625913684761
"202",0.509300088569855
"203",0.52453727326426
"204",0.604747662864492
"205",0.511208376418878
"206",0.468892939947081
"207",0.503313658567485
"208",0.489781968671637
"209",0.554509364003992
"210",0.518286597842925
"211",0.44748315552884
"212",0.485118595610432
"213",0.461818113217743
"214",0.560563416071488
"215",0.467855368802759
"216",0.492858947657908
"217",0.507408646333997
"218",0.473372014204891
"219",0.456873325480153
"220",0.431940618986882
"221",0.442107486053013
"222",0.490156964959378
"223",0.509746110606721
"224",0.440396899974439
"225",0.476133136180877
"226",0.532554501512092
"227",0.465181427899803
"228",0.428463412138138
"229",0.480416195672127
"230",0.502324003087641
"231",0.528606363622921
"232",0.448047728292722
"233",0.512023773119674
"234",0.455593865782309
"235",0.45735693990165
"236",0.54162354206613
"237",0.51606564515172
"238",0.473766460247366
"239",0.441413091754512
"240",0.485061867351209
"241",0.493999567158153
"242",0.510833433994283
"243",0.501925603923677
"244",0.521804311391441
"245",0.456203474451751
"246",0.496867316929155
"247",0.464800651230158
"248",0.516244836103971
"249",0.396468850965407
"250",0.5108481126799
"251",0.420898715666038
"252",0.433609694580126
"253",0.49511349665709
"254",0.396646446457664
"255",0.453321073319736
"256",0.47613817163929
"257",0.452653518782463
"258",0.5141572364139
"259",0.515581740014575
"260",0.439940713677111
"261",0.474510388586981
"262",0.437655147173112
"263",0.513191723946898
"264",0.434822710605325
"265",0.48476580824935
"266",0.445613395314013
"267",0.457011720088068
"268",0.512187491597292
"269",0.440104128826404
"270",0.553819962582567
"271",0.4294866206718
"272",0.465804444083928
"273",0.500076272032801
"274",0.534557208307176
"275",0.531844692500538
"276",0.489203082847204
"277",0.412753998669715
"278",0.457032793645933
"279",0.462545475431209
"280",0.448693103824802
"281",0.54632043892974
"282",0.47095835439948
"283",0.430540530476132
"284",0.488253587933097
"285",0.521398886817503
"286",0.492325975462993
"287",0.543282026782752
"288",0.533233597935307
"289",0.475389688234726
"290",0.506083700614656
"291",0.477458576372282
"292",0.528797014919619
"293",0.444780205400102
"294",0.530265525728148
"295",0.527410248308142
"296",0.459810760854894
"297",0.459021975511682
"298",0.417173524798085
"299",0.402106338815106
"300",0.51759424752887
"301",0.460126147284238
"302",0.538807308187403
"303",0.471466229125972
"304",0.51280570193231
"305",0.49529468079595
"306",0.486530429310557
"307",0.438788597694582
"308",0.511139250944955
"309",0.460257847940703
"310",0.495319108716002
"311",0.470124696871585
"312",0.460154472181203
"313",0.501694465715052
"314",0.485107996740155
"315",0.489091589072789
"316",0.456876424491337
"317",0.400293460033797
"318",0.558276851300927
"319",0.502816839757156
"320",0.439232088951044
"321",0.55355429773907
"322",0.521263495149315
"323",0.492430639748859
"324",0.467231330703858
"325",0.422761848427917
"326",0.532305488949791
"327",0.491897861369017
"328",0.48282295613709
"329",0.399103967541524
"330",0.46525410116156
"331",0.436749827069033
"332",0.502918186450252
"333",0.449259060096328
"334",0.411567377505188
"335",0.418894201535149
"336",0.526501163245763
"337",0.450104739107752
"338",0.471851478679873
"339",0.502150626246913
"340",0.523565404244907
"341",0.484485989280529
"342",0.546823497491609
"343",0.440412226458704
"344",0.454927152938171
"345",0.397755868683699
"346",0.409496164729304
"347",0.5188934063591
"348",0.49488964650292
"349",0.480526940905161
"350",0.517896868985478
"351",0.417766181081805
"352",0.530583326232279
"353",0.489312454197933
"354",0.409188497173614
"355",0.455516027030853
"356",0.532170663686916
"357",0.530137304236462
"358",0.496194508965676
"359",0.509726823123447
"360",0.501074757146632
"361",0.49504260948877
"362",0.419519324099364
"363",0.458652023110951
"364",0.489162377734124
"365",0.467992537347883
"366",0.493988910749167
"367",0.431258183009427
"368",0.47206007440783
"369",0.481826550649017
"370",0.471418176558859
"371",0.503739039153201
"372",0.46963760172283
"373",0.47539530375208
"374",0.477008461932623
"375",0.496178311448929
"376",0.520245328697784
"377",0.481545140092757
"378",0.509505646079507
"379",0.491895856214575
"380",0.502646721833723
"381",0.493817951615181
"382",0.492668104394444
"383",0.475219423559923
"384",0.491367818720101
"385",0.438427329069395
"386",0.529935007337998
"387",0.466484756383083
"388",0.538328275127826
"389",0.460337658347646
"390",0.518354567201756
"391",0.421800820144934
"392",0.464734668022647
"393",0.4980277626429
"394",0.53621705966549
"395",0.463582026290187
"396",0.476201422752939
"397",0.484144913087181
"398",0.391496487297911
"399",0.461453805645972
"400",0.486625074938285
"401",0.56652043086601
"402",0.532948967644077
"403",0.439925633114721
"404",0.452550730432472
"405",0.40510263980764
"406",0.574489776173914
"407",0.396378952586331
"408",0.562712538256291
"409",0.424956824810338
"410",0.463204730489198
"411",0.497173590555668
"412",0.496118072537344
"413",0.532833767665884
"414",0.468301825155431
"415",0.472965353657388
"416",0.471034151098135
"417",0.415093309697218
"418",0.425091308201499
"419",0.467957653042987
"420",0.512670397502196
"421",0.470168519121413
"422",0.513548838098226
"423",0.492702304986201
"424",0.530604955449791
"425",0.51025872902055
"426",0.520327352519716
"427",0.4777063155909
"428",0.448277624659624
"429",0.489750975901175
"430",0.502027872690026
"431",0.450296731791991
"432",0.503906964330564
"433",0.468535612946157
"434",0.478550211754696
"435",0.451437456218269
"436",0.47962547506737
"437",0.441262881669653
"438",0.485763024514944
"439",0.47713454167834
"440",0.506561468041507
"441",0.493127457694802
"442",0.50802073105741
"443",0.481642065723277
"444",0.457705237596055
"445",0.470509072885609
"446",0.532466375307105
"447",0.408643741474537
"448",0.418235162154358
"449",0.488098751118759
"450",0.553459599109953
"451",0.508995937157616
"452",0.489050598455797
"453",0.51556026338447
"454",0.479643349423148
"455",0.569595368494688
"456",0.49003130890859
"457",0.474938235592943
"458",0.539001778280274
"459",0.503480824051816
"460",0.512970323494797
"461",0.532042179335561
"462",0.510686716440147
"463",0.49783809052959
"464",0.446721722685357
"465",0.460588047176889
"466",0.416217536559864
"467",0.496599477166797
"468",0.460360927373123
"469",0.419916694667571
"470",0.592062355120512
"471",0.45607964014571
"472",0.448389936944196
"473",0.512224592836386
"474",0.50448868471199
"475",0.512054713237502
"476",0.506960945446396
"477",0.533252560421646
"478",0.452800131341852
"479",0.46832833593239
"480",0.526256371073661
"481",0.510406986216302
"482",0.46519568150085
"483",0.481494768839835
"484",0.4502921709396
"485",0.439823757692838
"486",0.450349558915039
"487",0.44908281841013
"488",0.451705350517544
"489",0.491989792686113
"490",0.403997197400567
"491",0.490931724781127
"492",0.478377496158849
"493",0.456352571419972
"494",0.468637257394124
"495",0.488364002036577
"496",0.492972043232951
"497",0.500032915061377
"498",0.498063013267097
"499",0.471176187705309
"500",0.486762070351507
"501",0.589496864546527
"502",0.491455136007168
"503",0.548948183258757
"504",0.500236257710025
"505",0.478808629701141
"506",0.51003783943623
"507",0.431223278531522
"508",0.548091332186397
"509",0.45954100165025
"510",0.449930847156342
"511",0.571373037190007
"512",0.412384155336915
"513",0.524698809529384
"514",0.46963992387321
"515",0.466572450429122
"516",0.574037120019809
"517",0.483749000467881
"518",0.459131184834881
"519",0.516317299108101
"520",0.41763610816607
"521",0.480723921331514
"522",0.502539223999437
"523",0.483318995198403
"524",0.463868083444044
"525",0.557859017741461
"526",0.541205417484939
"527",0.470935000409101
"528",0.510817016108021
"529",0.448341061894031
"530",0.476548470286249
"531",0.468253407140885
"532",0.489779905389982
"533",0.478028669244254
"534",0.500058684910552
"535",0.541686637962076
"536",0.531889898875367
"537",0.397281301817807
"538",0.525454661945616
"539",0.405723814277332
"540",0.544557526876889
"541",0.481833315720036
"542",0.546443372241667
"543",0.493707485666048
"544",0.555563374768128
"545",0.447389737220663
"546",0.529255007254212
"547",0.504316299442416
"548",0.487899136701803
"549",0.53677870839569
"550",0.450356972546742
"551",0.49793775961383
"552",0.496655076972731
"553",0.470092449586061
"554",0.589197909702347
"555",0.471105949669521
"556",0.437797486562912
"557",0.52109852363478
"558",0.495444394187828
"559",0.432661172829093
"560",0.481853342770942
"561",0.491526720518867
"562",0.516820161056296
"563",0.507409912747855
"564",0.50201815756112
"565",0.511381319412637
"566",0.506604077076672
"567",0.425653819735671
"568",0.469584556798199
"569",0.475812222545754
"570",0.479211312627297
"571",0.526046241783678
"572",0.505859278944478
"573",0.499834765238512
"574",0.427847758823164
"575",0.436452591448721
"576",0.501161037427973
"577",0.479001971631761
"578",0.44613485729599
"579",0.458081647080781
"580",0.545852937208287
"581",0.450880354592139
"582",0.483848602883381
"583",0.509976504495695
"584",0.448079286460931
"585",0.418377965556114
"586",0.467653309471878
"587",0.48697920820626
"588",0.462187859573215
"589",0.505634799546954
"590",0.529606759396212
"591",0.429920994402626
"592",0.483570960471916
"593",0.412081230685566
"594",0.4732287132383
"595",0.506795318679498
"596",0.42215543955359
"597",0.495662576565669
"598",0.498074398051757
"599",0.498307195300689
"600",0.463846917840445
"601",0.464003238869178
"602",0.484463920623678
"603",0.442866094444936
"604",0.417305425182499
"605",0.482865762971841
"606",0.529573270030193
"607",0.53007170637025
"608",0.443556081913175
"609",0.487310257715979
"610",0.528242515195482
"611",0.426231604181687
"612",0.488611552796532
"613",0.561865471057929
"614",0.526754321227462
"615",0.516133241978675
"616",0.433185613095108
"617",0.529225449502341
"618",0.492402277291273
"619",0.504254794382471
"620",0.499615584059909
"621",0.476759701725083
"622",0.504131530224651
"623",0.418117802356835
"624",0.414950158990247
"625",0.489874762085575
"626",0.532990871691744
"627",0.427232483930225
"628",0.537202878979867
"629",0.496186973211362
"630",0.485133937572303
"631",0.505616540397417
"632",0.508862736781586
"633",0.416051897781337
"634",0.445739805920561
"635",0.491513511872264
"636",0.50142146420342
"637",0.518120010233599
"638",0.498773592471167
"639",0.454780354814562
"640",0.554845654210226
"641",0.474295954581711
"642",0.440643869926094
"643",0.503857836035969
"644",0.454659535609372
"645",0.510256110073219
"646",0.470622427361626
"647",0.462299392416678
"648",0.466394575300681
"649",0.571217538995942
"650",0.476735515883477
"651",0.490621503099968
"652",0.475794838297252
"653",0.500247740503977
"654",0.482080682963185
"655",0.536752956633488
"656",0.501051940853024
"657",0.502445272983935
"658",0.457234443094962
"659",0.534881675237001
"660",0.465887769213244
"661",0.44525279256497
"662",0.484040446566547
"663",0.508266694925728
"664",0.512963401941511
"665",0.501561369283115
"666",0.517772903356719
"667",0.452198707424924
"668",0.454963691121004
"669",0.533298913463064
"670",0.523825610070675
"671",0.583554550557532
"672",0.488583525131295
"673",0.467100823031316
"674",0.456147543520618
"675",0.443291061504191
"676",0.483299849124771
"677",0.557463652532191
"678",0.428662823750448
"679",0.455573001022169
"680",0.489491990126057
"681",0.463119938633181
"682",0.521755045017534
"683",0.547672754788191
"684",0.514042621740197
"685",0.520143551909145
"686",0.465364758952148
"687",0.493237562255444
"688",0.570168935711263
"689",0.485306094610758
"690",0.427812724113593
"691",0.519842887574633
"692",0.420041354906378
"693",0.470659705070773
"694",0.535254935314846
"695",0.509991967574384
"696",0.439187324457444
"697",0.483965572361206
"698",0.503230059171067
"699",0.451555735580387
"700",0.517672268339017
"701",0.42392416312359
"702",0.475509767611366
"703",0.462900696129513
"704",0.552486467105625
"705",0.50726107917318
"706",0.426844783596864
"707",0.471446024630099
"708",0.48384397485162
"709",0.468031817009375
"710",0.444183877556347
"711",0.446888877495544
"712",0.471262331195914
"713",0.512948135379423
"714",0.40447687221902
"715",0.486582583387092
"716",0.495064165098703
"717",0.485693050793256
"718",0.508898758593999
"719",0.423920293280407
"720",0.43382207508914
"721",0.558037971129936
"722",0.518350066514734
"723",0.513371376969487
"724",0.487196970054566
"725",0.427622371755747
"726",0.437937295133675
"727",0.512588425078755
"728",0.400410499543984
"729",0.483935835327767
"730",0.465579421608328
"731",0.49313487220729
"732",0.43502938052643
"733",0.463809261461622
"734",0.484983095373817
"735",0.464255370394855
"736",0.485879967485116
"737",0.517440808175707
"738",0.450869293208437
"739",0.556248433060996
"740",0.428755571573616
"741",0.479995429800019
"742",0.509547833437398
"743",0.444458675957272
"744",0.510790461739166
"745",0.505601437926546
"746",0.53230145359083
"747",0.559440416905487
"748",0.519367953347804
"749",0.477164664904796
"750",0.480800931454685
"751",0.506280612483176
"752",0.441608501718607
"753",0.522475976372801
"754",0.500958407149009
"755",0.465800156938995
"756",0.455870838784451
"757",0.443597446625705
"758",0.449907314493147
"759",0.502150704753701
"760",0.40700296408628
"761",0.451745598269632
"762",0.442821401826858
"763",0.510483976675478
"764",0.458124802289295
"765",0.507824234441019
"766",0.448310720719084
"767",0.459524298435796
"768",0.45853360423265
"769",0.513665336716174
"770",0.486185554867563
"771",0.526228148426939
"772",0.458419276910826
"773",0.492184521094784
"774",0.485941731944453
"775",0.511589663619422
"776",0.471660380856706
"777",0.526235553944089
"778",0.458195200891249
"779",0.534750799299087
"780",0.503288790337136
"781",0.494758234806822
"782",0.476040117068351
"783",0.475229358869909
"784",0.527679796308799
"785",0.477612268191492
"786",0.519166865076014
"787",0.365148840679797
"788",0.434217932024945
"789",0.374743698662744
"790",0.454132952834857
"791",0.547105011439566
"792",0.465678588991814
"793",0.522900571296074
"794",0.487161548338201
"795",0.463240917362224
"796",0.49916390881864
"797",0.541688427926221
"798",0.490599199330881
"799",0.457002152294973
"800",0.503107248373362
"801",0.429928068146135
"802",0.473842450463687
"803",0.444464253623959
"804",0.57088044453768
"805",0.503333910461772
"806",0.536717122393585
"807",0.437490347234181
"808",0.473952811555323
"809",0.491078649788554
"810",0.46178413439236
"811",0.506889044207136
"812",0.506733950159397
"813",0.473373820852511
"814",0.485494671882622
"815",0.534852727142332
"816",0.53178479734883
"817",0.460156418388769
"818",0.465990767883116
"819",0.459508040075041
"820",0.523380834423259
"821",0.478727926389201
"822",0.457853883223648
"823",0.503120875882783
"824",0.497585089740901
"825",0.491462768977626
"826",0.422611764961958
"827",0.457141846949246
"828",0.485654641408534
"829",0.51279623864758
"830",0.461381620080443
"831",0.541639047299285
"832",0.453833509636671
"833",0.471530548919869
"834",0.516547622472897
"835",0.471759811528902
"836",0.492907452237219
"837",0.469056808981113
"838",0.459959810847215
"839",0.440046300875605
"840",0.529707426076451
"841",0.438198984440151
"842",0.450867877895711
"843",0.564672758133316
"844",0.521837589896425
"845",0.47427482923268
"846",0.457098259591675
"847",0.494312760158084
"848",0.483647753657444
"849",0.46441249069526
"850",0.533958815299688
"851",0.443706088070988
"852",0.464744311822308
"853",0.500543980639936
"854",0.485849872505146
"855",0.508925211623311
"856",0.495712901542786
"857",0.501887742768173
"858",0.462199609617274
"859",0.570675534926221
"860",0.471691990490591
"861",0.454727901657043
"862",0.5504717951999
"863",0.362715556815083
"864",0.509314401911163
"865",0.495214854469503
"866",0.409958442459327
"867",0.434158549798087
"868",0.371583550665947
"869",0.486012970338549
"870",0.474554641136485
"871",0.46452117537704
"872",0.460741181112726
"873",0.495350130122931
"874",0.48517468853148
"875",0.440505420704814
"876",0.485530380844232
"877",0.463575705733139
"878",0.51583555865103
"879",0.441981697668084
"880",0.469620853199665
"881",0.520003904840597
"882",0.542300471329201
"883",0.488709173495422
"884",0.451903961441473
"885",0.385892506819232
"886",0.507315428593038
"887",0.457547612720372
"888",0.510296603077801
"889",0.439417939428523
"890",0.58680180734846
"891",0.475852943930743
"892",0.463366846959746
"893",0.498703088280047
"894",0.503514677246007
"895",0.51126914674724
"896",0.492625745169373
"897",0.483534690540717
"898",0.509576988102141
"899",0.483263471349361
"900",0.526532922700435
"901",0.517617705188356
"902",0.416864037499137
"903",0.543731309463383
"904",0.437234364310917
"905",0.404097983009435
"906",0.448538833220174
"907",0.437710004441909
"908",0.537677393218017
"909",0.531051816049295
"910",0.437465687416739
"911",0.468990320532936
"912",0.469908407995291
"913",0.481864884481197
"914",0.481640456962801
"915",0.482567046789442
"916",0.460750569703377
"917",0.471549868290226
"918",0.477472773763194
"919",0.517427477034148
"920",0.398240505408023
"921",0.523980257493445
"922",0.454016672024166
"923",0.475349640069016
"924",0.404689665192596
"925",0.399886017033767
"926",0.422934713572013
"927",0.411975032297761
"928",0.484418130116308
"929",0.51207388561543
"930",0.438705311034283
"931",0.434975710024762
"932",0.464299560801241
"933",0.47521050576513
"934",0.463627782854909
"935",0.468047738906404
"936",0.524404211928233
"937",0.440927380977956
"938",0.483487575819086
"939",0.519186391503085
"940",0.545353890156887
"941",0.45205928058065
"942",0.563982607956753
"943",0.438384071813916
"944",0.468539865754997
"945",0.566514436692246
"946",0.364682112569048
"947",0.52608508051292
"948",0.478067609083983
"949",0.495311743578046
"950",0.460246605522146
"951",0.47296987756349
"952",0.545084995387075
"953",0.471643920727233
"954",0.585811204234507
"955",0.473062866163107
"956",0.424139812681549
"957",0.503906673511908
"958",0.467236443718146
"959",0.507725718821376
"960",0.419228102965454
"961",0.495768723659767
"962",0.493749574545691
"963",0.496664857178021
"964",0.415268712415621
"965",0.507020078245039
"966",0.51136910814945
"967",0.509061867984627
"968",0.429162646423095
"969",0.518126238743541
"970",0.514725613888496
"971",0.446328936849913
"972",0.495295038914986
"973",0.434321699672584
"974",0.43263027122179
"975",0.521709183015337
"976",0.459305241727078
"977",0.460048094046131
"978",0.502912610321202
"979",0.48010336135962
"980",0.492414635125329
"981",0.488010943348722
"982",0.536691438846943
"983",0.442886126460354
"984",0.488855711448194
"985",0.461223927959256
"986",0.485031761135015
"987",0.503531842614209
"988",0.453227968608012
"989",0.504643028220943
"990",0.436808741065102
"991",0.472442495602595
"992",0.465489415833688
"993",0.546329152127537
"994",0.449102352219859
"995",0.494356304921784
"996",0.519166160480328
"997",0.522940880987889
"998",0.478291712700432
"999",0.433861260720982
"1000",0.483116070958093
