"","x"
"1",58.3333333333333
"2",51.6666666666667
"3",55
"4",51.6666666666667
"5",38.3333333333333
"6",50
"7",43.3333333333333
"8",50
"9",45
"10",46.6666666666667
"11",58.3333333333333
"12",35
"13",40
"14",58.3333333333333
"15",31.6666666666667
"16",51.6666666666667
"17",50
"18",61.6666666666667
"19",51.6666666666667
"20",63.3333333333333
"21",55
"22",48.3333333333333
"23",55
"24",50
"25",55
"26",56.6666666666667
"27",55
"28",58.3333333333333
"29",40
"30",41.6666666666667
"31",56.6666666666667
"32",48.3333333333333
"33",58.3333333333333
"34",40
"35",41.6666666666667
"36",48.3333333333333
"37",61.6666666666667
"38",46.6666666666667
"39",51.6666666666667
"40",46.6666666666667
"41",48.3333333333333
"42",53.3333333333333
"43",60
"44",60
"45",46.6666666666667
"46",58.3333333333333
"47",43.3333333333333
"48",43.3333333333333
"49",56.6666666666667
"50",53.3333333333333
"51",56.6666666666667
"52",60
"53",55
"54",53.3333333333333
"55",36.6666666666667
"56",48.3333333333333
"57",48.3333333333333
"58",48.3333333333333
"59",53.3333333333333
"60",58.3333333333333
"61",53.3333333333333
"62",50
"63",63.3333333333333
"64",53.3333333333333
"65",61.6666666666667
"66",53.3333333333333
"67",46.6666666666667
"68",45
"69",58.3333333333333
"70",55
"71",58.3333333333333
"72",56.6666666666667
"73",60
"74",48.3333333333333
"75",45
"76",40
"77",41.6666666666667
"78",53.3333333333333
"79",60
"80",51.6666666666667
"81",61.6666666666667
"82",48.3333333333333
"83",56.6666666666667
"84",45
"85",41.6666666666667
"86",56.6666666666667
"87",40
"88",51.6666666666667
"89",51.6666666666667
"90",50
"91",55
"92",60
"93",56.6666666666667
"94",50
"95",45
"96",50
"97",50
"98",40
"99",46.6666666666667
"100",58.3333333333333
"101",45
"102",43.3333333333333
"103",43.3333333333333
"104",60
"105",56.6666666666667
"106",46.6666666666667
"107",53.3333333333333
"108",38.3333333333333
"109",43.3333333333333
"110",46.6666666666667
"111",45
"112",48.3333333333333
"113",50
"114",48.3333333333333
"115",56.6666666666667
"116",48.3333333333333
"117",53.3333333333333
"118",56.6666666666667
"119",60
"120",53.3333333333333
"121",56.6666666666667
"122",51.6666666666667
"123",53.3333333333333
"124",60
"125",55
"126",50
"127",60
"128",46.6666666666667
"129",50
"130",55
"131",68.3333333333333
"132",45
"133",51.6666666666667
"134",56.6666666666667
"135",51.6666666666667
"136",55
"137",51.6666666666667
"138",53.3333333333333
"139",46.6666666666667
"140",53.3333333333333
"141",51.6666666666667
"142",40
"143",46.6666666666667
"144",55
"145",53.3333333333333
"146",46.6666666666667
"147",61.6666666666667
"148",60
"149",46.6666666666667
"150",53.3333333333333
"151",41.6666666666667
"152",53.3333333333333
"153",43.3333333333333
"154",65
"155",50
"156",55
"157",50
"158",43.3333333333333
"159",46.6666666666667
"160",45
"161",43.3333333333333
"162",51.6666666666667
"163",41.6666666666667
"164",55
"165",46.6666666666667
"166",60
"167",46.6666666666667
"168",51.6666666666667
"169",63.3333333333333
"170",48.3333333333333
"171",51.6666666666667
"172",46.6666666666667
"173",53.3333333333333
"174",48.3333333333333
"175",55
"176",56.6666666666667
"177",38.3333333333333
"178",56.6666666666667
"179",53.3333333333333
"180",45
"181",53.3333333333333
"182",53.3333333333333
"183",41.6666666666667
"184",36.6666666666667
"185",51.6666666666667
"186",51.6666666666667
"187",51.6666666666667
"188",45
"189",60
"190",46.6666666666667
"191",50
"192",51.6666666666667
"193",46.6666666666667
"194",36.6666666666667
"195",53.3333333333333
"196",58.3333333333333
"197",46.6666666666667
"198",48.3333333333333
"199",40
"200",41.6666666666667
"201",65
"202",56.6666666666667
"203",46.6666666666667
"204",61.6666666666667
"205",56.6666666666667
"206",55
"207",50
"208",51.6666666666667
"209",46.6666666666667
"210",41.6666666666667
"211",61.6666666666667
"212",51.6666666666667
"213",46.6666666666667
"214",43.3333333333333
"215",55
"216",50
"217",53.3333333333333
"218",43.3333333333333
"219",56.6666666666667
"220",48.3333333333333
"221",50
"222",51.6666666666667
"223",41.6666666666667
"224",48.3333333333333
"225",61.6666666666667
"226",51.6666666666667
"227",45
"228",58.3333333333333
"229",53.3333333333333
"230",55
"231",58.3333333333333
"232",60
"233",53.3333333333333
"234",51.6666666666667
"235",55
"236",51.6666666666667
"237",63.3333333333333
"238",51.6666666666667
"239",50
"240",38.3333333333333
"241",56.6666666666667
"242",48.3333333333333
"243",55
"244",53.3333333333333
"245",53.3333333333333
"246",48.3333333333333
"247",60
"248",48.3333333333333
"249",58.3333333333333
"250",43.3333333333333
"251",50
"252",46.6666666666667
"253",45
"254",46.6666666666667
"255",51.6666666666667
"256",38.3333333333333
"257",48.3333333333333
"258",58.3333333333333
"259",50
"260",48.3333333333333
"261",50
"262",56.6666666666667
"263",45
"264",46.6666666666667
"265",55
"266",66.6666666666667
"267",60
"268",50
"269",45
"270",36.6666666666667
"271",55
"272",56.6666666666667
"273",46.6666666666667
"274",45
"275",53.3333333333333
"276",53.3333333333333
"277",60
"278",56.6666666666667
"279",56.6666666666667
"280",45
"281",58.3333333333333
"282",56.6666666666667
"283",58.3333333333333
"284",48.3333333333333
"285",60
"286",53.3333333333333
"287",43.3333333333333
"288",50
"289",41.6666666666667
"290",58.3333333333333
"291",58.3333333333333
"292",56.6666666666667
"293",41.6666666666667
"294",55
"295",55
"296",50
"297",41.6666666666667
"298",53.3333333333333
"299",51.6666666666667
"300",46.6666666666667
"301",38.3333333333333
"302",46.6666666666667
"303",58.3333333333333
"304",45
"305",55
"306",56.6666666666667
"307",53.3333333333333
"308",55
"309",46.6666666666667
"310",51.6666666666667
"311",60
"312",46.6666666666667
"313",43.3333333333333
"314",51.6666666666667
"315",40
"316",53.3333333333333
"317",46.6666666666667
"318",58.3333333333333
"319",46.6666666666667
"320",48.3333333333333
"321",50
"322",56.6666666666667
"323",46.6666666666667
"324",46.6666666666667
"325",48.3333333333333
"326",55
"327",58.3333333333333
"328",56.6666666666667
"329",51.6666666666667
"330",53.3333333333333
"331",56.6666666666667
"332",41.6666666666667
"333",50
"334",50
"335",58.3333333333333
"336",53.3333333333333
"337",48.3333333333333
"338",45
"339",48.3333333333333
"340",56.6666666666667
"341",50
"342",51.6666666666667
"343",48.3333333333333
"344",46.6666666666667
"345",51.6666666666667
"346",50
"347",46.6666666666667
"348",41.6666666666667
"349",50
"350",48.3333333333333
"351",58.3333333333333
"352",53.3333333333333
"353",41.6666666666667
"354",55
"355",53.3333333333333
"356",53.3333333333333
"357",50
"358",35
"359",50
"360",46.6666666666667
"361",53.3333333333333
"362",60
"363",46.6666666666667
"364",50
"365",45
"366",53.3333333333333
"367",55
"368",43.3333333333333
"369",55
"370",58.3333333333333
"371",56.6666666666667
"372",56.6666666666667
"373",53.3333333333333
"374",46.6666666666667
"375",46.6666666666667
"376",45
"377",33.3333333333333
"378",46.6666666666667
"379",53.3333333333333
"380",51.6666666666667
"381",51.6666666666667
"382",56.6666666666667
"383",51.6666666666667
"384",45
"385",43.3333333333333
"386",60
"387",50
"388",51.6666666666667
"389",46.6666666666667
"390",61.6666666666667
"391",55
"392",36.6666666666667
"393",65
"394",58.3333333333333
"395",58.3333333333333
"396",46.6666666666667
"397",48.3333333333333
"398",46.6666666666667
"399",46.6666666666667
"400",56.6666666666667
"401",41.6666666666667
"402",46.6666666666667
"403",48.3333333333333
"404",55
"405",53.3333333333333
"406",60
"407",38.3333333333333
"408",43.3333333333333
"409",51.6666666666667
"410",50
"411",46.6666666666667
"412",61.6666666666667
"413",53.3333333333333
"414",50
"415",46.6666666666667
"416",53.3333333333333
"417",50
"418",56.6666666666667
"419",53.3333333333333
"420",46.6666666666667
"421",41.6666666666667
"422",61.6666666666667
"423",45
"424",51.6666666666667
"425",48.3333333333333
"426",46.6666666666667
"427",38.3333333333333
"428",53.3333333333333
"429",33.3333333333333
"430",41.6666666666667
"431",50
"432",45
"433",50
"434",51.6666666666667
