"","x"
"324",46.6666666666667
"325",48.3333333333333
"326",46.6666666666667
"327",45
"328",35
"329",41.6666666666667
"330",43.3333333333333
"331",40
"332",43.3333333333333
"333",53.3333333333333
"334",43.3333333333333
"335",48.3333333333333
"336",46.6666666666667
"337",56.6666666666667
"338",45
"339",36.6666666666667
"340",40
"341",41.6666666666667
"342",33.3333333333333
"343",38.3333333333333
"344",45
"345",38.3333333333333
"346",45
"347",41.6666666666667
"348",35
"349",40
"350",45
"351",43.3333333333333
"352",43.3333333333333
"353",46.6666666666667
"354",45
"355",53.3333333333333
"356",51.6666666666667
"357",35
"358",38.3333333333333
"359",50
"360",45
"361",50
"362",46.6666666666667
"363",40
"364",41.6666666666667
"365",41.6666666666667
"366",53.3333333333333
"367",46.6666666666667
"368",46.6666666666667
"369",48.3333333333333
"370",46.6666666666667
"371",48.3333333333333
"372",40
"373",50
"374",45
"375",38.3333333333333
"376",41.6666666666667
"377",40
"378",56.6666666666667
"379",45
"380",41.6666666666667
"381",36.6666666666667
"382",50
"383",48.3333333333333
"384",50
"385",45
"386",50
"387",50
"388",48.3333333333333
"389",38.3333333333333
"390",38.3333333333333
"391",45
"392",46.6666666666667
"393",61.6666666666667
"394",35
"395",43.3333333333333
"396",43.3333333333333
"397",53.3333333333333
"398",50
"399",43.3333333333333
"400",56.6666666666667
"401",53.3333333333333
"402",33.3333333333333
"403",48.3333333333333
"404",40
"405",38.3333333333333
"406",38.3333333333333
"407",48.3333333333333
"408",50
"409",50
"410",36.6666666666667
"411",36.6666666666667
"412",41.6666666666667
"413",51.6666666666667
"414",45
"415",38.3333333333333
"416",40
"417",33.3333333333333
"418",51.6666666666667
"419",48.3333333333333
"420",38.3333333333333
"421",36.6666666666667
"422",51.6666666666667
"423",46.6666666666667
"424",40
"425",53.3333333333333
"426",40
"427",43.3333333333333
"428",40
"429",50
"430",38.3333333333333
"431",51.6666666666667
"432",51.6666666666667
"433",41.6666666666667
"434",43.3333333333333
"435",48.3333333333333
"436",50
"437",48.3333333333333
"438",50
"439",46.6666666666667
"440",40
"441",50
"442",48.3333333333333
"443",38.3333333333333
"444",46.6666666666667
"445",45
"446",51.6666666666667
"447",51.6666666666667
"448",35
"449",45
"450",36.6666666666667
"451",41.6666666666667
"452",35
"453",55
"454",38.3333333333333
"455",40
"456",50
"457",33.3333333333333
"458",50
"459",38.3333333333333
"460",46.6666666666667
"461",40
"462",35
"463",40
"464",48.3333333333333
"465",50
"466",41.6666666666667
"467",43.3333333333333
"468",51.6666666666667
"469",53.3333333333333
"470",45
"471",40
"472",51.6666666666667
"473",51.6666666666667
"474",43.3333333333333
"475",58.3333333333333
"476",45
"477",46.6666666666667
"478",61.6666666666667
"479",41.6666666666667
"480",43.3333333333333
"481",38.3333333333333
"482",46.6666666666667
"483",51.6666666666667
"484",46.6666666666667
"485",35
"486",50
"487",50
"488",48.3333333333333
"489",43.3333333333333
"490",46.6666666666667
"491",40
"492",45
"493",48.3333333333333
"494",58.3333333333333
"495",38.3333333333333
