"","x"
"1",23.3333333333333
"2",16.6666666666667
"3",23.3333333333333
"4",15
"5",20
"6",30
"7",31.6666666666667
"8",18.3333333333333
"9",16.6666666666667
"10",20
"11",26.6666666666667
"12",23.3333333333333
"13",16.6666666666667
"14",26.6666666666667
"15",25
"16",33.3333333333333
"17",18.3333333333333
"18",16.6666666666667
"19",23.3333333333333
"20",15
"21",31.6666666666667
"22",21.6666666666667
"23",26.6666666666667
"24",15
"25",26.6666666666667
"26",16.6666666666667
"27",23.3333333333333
"28",31.6666666666667
"29",21.6666666666667
"30",23.3333333333333
"31",18.3333333333333
"32",8.33333333333333
"33",23.3333333333333
"34",21.6666666666667
"35",18.3333333333333
"36",21.6666666666667
"37",20
"38",25
"39",20
"40",13.3333333333333
"41",23.3333333333333
"42",23.3333333333333
"43",33.3333333333333
"44",16.6666666666667
"45",16.6666666666667
"46",20
"47",16.6666666666667
"48",18.3333333333333
"49",31.6666666666667
"50",13.3333333333333
"51",31.6666666666667
"52",23.3333333333333
"53",33.3333333333333
"54",28.3333333333333
"55",18.3333333333333
"56",21.6666666666667
"57",26.6666666666667
"58",10
"59",25
"60",26.6666666666667
"61",21.6666666666667
"62",15
"63",28.3333333333333
"64",26.6666666666667
"65",21.6666666666667
"66",30
"67",35
"68",25
"69",21.6666666666667
"70",25
"71",20
"72",28.3333333333333
"73",20
"74",25
"75",20
"76",23.3333333333333
"77",20
"78",20
"79",28.3333333333333
"80",20
"81",25
"82",26.6666666666667
"83",15
"84",25
"85",10
"86",26.6666666666667
"87",13.3333333333333
"88",18.3333333333333
"89",13.3333333333333
"90",20
"91",18.3333333333333
"92",25
"93",23.3333333333333
"94",23.3333333333333
"95",16.6666666666667
"96",18.3333333333333
"97",15
"98",15
"99",20
"100",18.3333333333333
"101",25
"102",30
"103",20
"104",20
"105",25
"106",15
"107",16.6666666666667
"108",25
"109",21.6666666666667
"110",20
"111",8.33333333333333
"112",20
"113",26.6666666666667
"114",18.3333333333333
"115",15
"116",25
"117",21.6666666666667
"118",26.6666666666667
"119",6.66666666666667
"120",16.6666666666667
"121",28.3333333333333
"122",16.6666666666667
"123",23.3333333333333
"124",28.3333333333333
"125",18.3333333333333
"126",26.6666666666667
"127",16.6666666666667
"128",18.3333333333333
"129",21.6666666666667
"130",15
"131",25
"132",36.6666666666667
"133",21.6666666666667
"134",26.6666666666667
"135",16.6666666666667
"136",23.3333333333333
"137",16.6666666666667
"138",15
"139",23.3333333333333
"140",21.6666666666667
"141",25
"142",18.3333333333333
"143",13.3333333333333
"144",26.6666666666667
"145",25
"146",26.6666666666667
"147",20
"148",30
"149",21.6666666666667
"150",25
"151",23.3333333333333
"152",18.3333333333333
"153",21.6666666666667
"154",23.3333333333333
"155",15
"156",30
"157",21.6666666666667
"158",21.6666666666667
"159",18.3333333333333
"160",18.3333333333333
"161",21.6666666666667
"162",8.33333333333333
"163",23.3333333333333
"164",18.3333333333333
"165",20
"166",20
"167",25
"168",21.6666666666667
"169",23.3333333333333
"170",31.6666666666667
"171",11.6666666666667
"172",26.6666666666667
"173",23.3333333333333
"174",18.3333333333333
"175",18.3333333333333
"176",36.6666666666667
"177",30
"178",20
"179",21.6666666666667
"180",25
"181",20
"182",36.6666666666667
"183",20
"184",20
"185",21.6666666666667
"186",16.6666666666667
"187",31.6666666666667
"188",26.6666666666667
"189",20
"190",25
"191",20
"192",26.6666666666667
"193",21.6666666666667
"194",18.3333333333333
"195",18.3333333333333
"196",13.3333333333333
"197",20
"198",21.6666666666667
"199",25
"200",21.6666666666667
"201",20
"202",23.3333333333333
"203",20
"204",13.3333333333333
"205",18.3333333333333
"206",20
"207",21.6666666666667
"208",18.3333333333333
"209",16.6666666666667
"210",23.3333333333333
"211",26.6666666666667
"212",11.6666666666667
"213",20
"214",20
"215",25
"216",28.3333333333333
"217",16.6666666666667
"218",26.6666666666667
"219",20
"220",18.3333333333333
"221",18.3333333333333
"222",20
"223",16.6666666666667
"224",16.6666666666667
"225",30
"226",13.3333333333333
"227",20
"228",18.3333333333333
"229",21.6666666666667
"230",23.3333333333333
"231",15
"232",25
"233",16.6666666666667
"234",30
"235",28.3333333333333
"236",20
"237",23.3333333333333
"238",23.3333333333333
"239",13.3333333333333
"240",25
"241",23.3333333333333
"242",36.6666666666667
"243",26.6666666666667
"244",15
"245",18.3333333333333
"246",13.3333333333333
"247",25
"248",16.6666666666667
"249",35
"250",23.3333333333333
"251",20
"252",18.3333333333333
"253",20
"254",16.6666666666667
"255",26.6666666666667
"256",16.6666666666667
"257",26.6666666666667
"258",16.6666666666667
"259",23.3333333333333
"260",18.3333333333333
"261",25
"262",20
"263",28.3333333333333
"264",21.6666666666667
"265",18.3333333333333
"266",28.3333333333333
"267",23.3333333333333
"268",21.6666666666667
"269",28.3333333333333
"270",20
"271",15
"272",16.6666666666667
"273",13.3333333333333
"274",15
"275",18.3333333333333
"276",20
"277",28.3333333333333
"278",20
"279",15
"280",15
"281",25
"282",18.3333333333333
"283",33.3333333333333
"284",15
"285",21.6666666666667
"286",15
"287",31.6666666666667
"288",28.3333333333333
"289",28.3333333333333
"290",25
"291",16.6666666666667
"292",18.3333333333333
"293",26.6666666666667
"294",25
"295",13.3333333333333
"296",18.3333333333333
"297",20
"298",16.6666666666667
"299",16.6666666666667
"300",23.3333333333333
"301",18.3333333333333
"302",18.3333333333333
"303",20
"304",28.3333333333333
"305",16.6666666666667
"306",38.3333333333333
"307",23.3333333333333
"308",15
"309",20
"310",16.6666666666667
"311",16.6666666666667
"312",16.6666666666667
"313",18.3333333333333
"314",20
"315",21.6666666666667
"316",25
"317",30
"318",26.6666666666667
"319",15
"320",25
"321",25
"322",23.3333333333333
"323",18.3333333333333
"324",20
"325",20
"326",18.3333333333333
"327",25
"328",20
"329",15
"330",10
"331",23.3333333333333
"332",20
"333",30
"334",16.6666666666667
"335",26.6666666666667
"336",20
"337",31.6666666666667
"338",16.6666666666667
"339",18.3333333333333
"340",25
"341",10
"342",23.3333333333333
"343",25
"344",21.6666666666667
"345",20
"346",25
"347",20
"348",25
"349",16.6666666666667
"350",18.3333333333333
"351",16.6666666666667
"352",26.6666666666667
"353",30
"354",21.6666666666667
"355",26.6666666666667
"356",26.6666666666667
"357",18.3333333333333
"358",21.6666666666667
"359",30
"360",21.6666666666667
"361",31.6666666666667
"362",23.3333333333333
"363",23.3333333333333
"364",23.3333333333333
"365",28.3333333333333
"366",13.3333333333333
"367",20
"368",21.6666666666667
"369",18.3333333333333
"370",26.6666666666667
"371",20
"372",20
"373",15
"374",20
"375",25
"376",21.6666666666667
"377",28.3333333333333
"378",18.3333333333333
"379",26.6666666666667
"380",23.3333333333333
"381",23.3333333333333
"382",15
"383",25
"384",11.6666666666667
"385",23.3333333333333
"386",33.3333333333333
"387",21.6666666666667
"388",23.3333333333333
"389",16.6666666666667
"390",20
"391",23.3333333333333
"392",20
"393",25
"394",28.3333333333333
"395",13.3333333333333
"396",20
"397",23.3333333333333
"398",20
"399",25
"400",28.3333333333333
"401",18.3333333333333
"402",21.6666666666667
"403",11.6666666666667
"404",21.6666666666667
"405",20
"406",26.6666666666667
"407",26.6666666666667
"408",16.6666666666667
"409",25
"410",26.6666666666667
"411",21.6666666666667
"412",15
"413",25
"414",18.3333333333333
"415",23.3333333333333
"416",21.6666666666667
"417",28.3333333333333
"418",26.6666666666667
"419",23.3333333333333
"420",23.3333333333333
"421",21.6666666666667
"422",21.6666666666667
"423",30
"424",11.6666666666667
"425",23.3333333333333
"426",31.6666666666667
"427",20
"428",18.3333333333333
"429",21.6666666666667
"430",13.3333333333333
"431",20
"432",30
"433",16.6666666666667
"434",18.3333333333333
"435",20
"436",21.6666666666667
"437",23.3333333333333
"438",26.6666666666667
"439",11.6666666666667
"440",20
"441",25
"442",16.6666666666667
"443",28.3333333333333
"444",20
"445",18.3333333333333
"446",16.6666666666667
"447",18.3333333333333
"448",28.3333333333333
"449",18.3333333333333
"450",11.6666666666667
"451",31.6666666666667
"452",25
"453",20
"454",8.33333333333333
"455",21.6666666666667
"456",18.3333333333333
"457",23.3333333333333
"458",23.3333333333333
"459",28.3333333333333
"460",30
"461",26.6666666666667
"462",23.3333333333333
"463",25
"464",28.3333333333333
"465",23.3333333333333
"466",21.6666666666667
"467",38.3333333333333
"468",20
"469",10
"470",18.3333333333333
"471",25
"472",21.6666666666667
"473",18.3333333333333
"474",26.6666666666667
"475",21.6666666666667
"476",25
"477",16.6666666666667
"478",16.6666666666667
"479",30
"480",25
"481",28.3333333333333
"482",23.3333333333333
"483",26.6666666666667
"484",35
"485",25
"486",11.6666666666667
"487",11.6666666666667
"488",20
"489",21.6666666666667
"490",13.3333333333333
"491",18.3333333333333
"492",30
"493",18.3333333333333
"494",20
"495",23.3333333333333
"496",21.6666666666667
"497",15
"498",25
"499",16.6666666666667
"500",23.3333333333333
"501",20
"502",25
"503",28.3333333333333
"504",21.6666666666667
"505",21.6666666666667
"506",16.6666666666667
"507",15
"508",30
"509",25
"510",20
"511",20
"512",25
"513",20
"514",30
"515",18.3333333333333
"516",25
"517",16.6666666666667
"518",26.6666666666667
"519",23.3333333333333
"520",16.6666666666667
"521",18.3333333333333
"522",18.3333333333333
"523",20
"524",26.6666666666667
"525",20
"526",20
"527",20
"528",20
"529",16.6666666666667
"530",26.6666666666667
"531",26.6666666666667
"532",26.6666666666667
"533",30
"534",23.3333333333333
"535",23.3333333333333
"536",13.3333333333333
"537",23.3333333333333
"538",21.6666666666667
"539",33.3333333333333
"540",33.3333333333333
"541",23.3333333333333
"542",36.6666666666667
"543",16.6666666666667
"544",15
"545",13.3333333333333
"546",21.6666666666667
"547",25
"548",25
"549",13.3333333333333
"550",23.3333333333333
"551",15
"552",16.6666666666667
"553",25
"554",35
"555",20
"556",18.3333333333333
"557",25
"558",25
"559",23.3333333333333
"560",25
"561",30
"562",23.3333333333333
"563",21.6666666666667
"564",26.6666666666667
"565",15
"566",26.6666666666667
"567",15
"568",18.3333333333333
"569",25
"570",18.3333333333333
"571",21.6666666666667
"572",26.6666666666667
"573",21.6666666666667
"574",13.3333333333333
"575",16.6666666666667
"576",23.3333333333333
"577",20
"578",23.3333333333333
"579",16.6666666666667
"580",13.3333333333333
"581",20
"582",18.3333333333333
"583",18.3333333333333
"584",16.6666666666667
"585",13.3333333333333
"586",15
"587",16.6666666666667
"588",20
"589",15
"590",25
"591",31.6666666666667
"592",16.6666666666667
"593",18.3333333333333
"594",18.3333333333333
"595",20
"596",15
"597",20
"598",26.6666666666667
"599",18.3333333333333
"600",15
"601",13.3333333333333
"602",28.3333333333333
"603",23.3333333333333
"604",15
"605",23.3333333333333
"606",20
"607",13.3333333333333
"608",20
"609",23.3333333333333
"610",21.6666666666667
"611",25
"612",20
"613",26.6666666666667
"614",28.3333333333333
"615",28.3333333333333
"616",21.6666666666667
"617",20
"618",28.3333333333333
"619",25
"620",30
"621",18.3333333333333
"622",15
"623",21.6666666666667
"624",21.6666666666667
"625",21.6666666666667
"626",18.3333333333333
"627",21.6666666666667
"628",15
"629",23.3333333333333
"630",21.6666666666667
"631",13.3333333333333
"632",31.6666666666667
"633",26.6666666666667
"634",28.3333333333333
"635",23.3333333333333
"636",18.3333333333333
"637",20
"638",20
"639",13.3333333333333
"640",23.3333333333333
"641",20
"642",15
"643",26.6666666666667
"644",21.6666666666667
"645",31.6666666666667
"646",21.6666666666667
"647",25
"648",16.6666666666667
"649",23.3333333333333
"650",36.6666666666667
"651",33.3333333333333
"652",23.3333333333333
"653",16.6666666666667
"654",16.6666666666667
"655",25
"656",18.3333333333333
"657",21.6666666666667
"658",26.6666666666667
"659",13.3333333333333
"660",20
"661",8.33333333333333
"662",18.3333333333333
"663",28.3333333333333
"664",21.6666666666667
"665",28.3333333333333
"666",35
"667",16.6666666666667
"668",28.3333333333333
"669",13.3333333333333
"670",16.6666666666667
"671",25
"672",23.3333333333333
"673",31.6666666666667
"674",18.3333333333333
"675",23.3333333333333
"676",15
"677",18.3333333333333
"678",21.6666666666667
"679",36.6666666666667
"680",25
"681",20
"682",25
"683",16.6666666666667
"684",16.6666666666667
"685",16.6666666666667
"686",25
"687",16.6666666666667
"688",33.3333333333333
"689",21.6666666666667
"690",26.6666666666667
"691",38.3333333333333
"692",25
"693",21.6666666666667
"694",30
"695",28.3333333333333
"696",21.6666666666667
"697",13.3333333333333
"698",35
"699",16.6666666666667
"700",18.3333333333333
"701",13.3333333333333
"702",23.3333333333333
"703",25
"704",21.6666666666667
"705",25
"706",21.6666666666667
"707",25
"708",16.6666666666667
"709",18.3333333333333
"710",18.3333333333333
"711",13.3333333333333
"712",20
"713",20
"714",23.3333333333333
"715",26.6666666666667
"716",21.6666666666667
"717",18.3333333333333
"718",20
"719",23.3333333333333
"720",23.3333333333333
"721",16.6666666666667
"722",18.3333333333333
"723",16.6666666666667
"724",26.6666666666667
"725",16.6666666666667
"726",15
"727",28.3333333333333
"728",18.3333333333333
"729",21.6666666666667
"730",25
"731",28.3333333333333
"732",25
"733",25
"734",30
"735",18.3333333333333
"736",23.3333333333333
"737",18.3333333333333
"738",36.6666666666667
"739",25
"740",11.6666666666667
"741",23.3333333333333
"742",15
"743",25
"744",20
"745",11.6666666666667
"746",26.6666666666667
"747",20
"748",26.6666666666667
"749",30
"750",21.6666666666667
"751",20
"752",23.3333333333333
"753",11.6666666666667
"754",23.3333333333333
"755",25
"756",23.3333333333333
"757",31.6666666666667
"758",21.6666666666667
"759",16.6666666666667
"760",18.3333333333333
"761",23.3333333333333
"762",21.6666666666667
"763",18.3333333333333
"764",23.3333333333333
"765",20
"766",20
"767",15
"768",18.3333333333333
"769",30
"770",20
"771",25
"772",18.3333333333333
"773",25
"774",30
"775",20
"776",23.3333333333333
"777",26.6666666666667
"778",21.6666666666667
"779",25
"780",11.6666666666667
"781",15
"782",16.6666666666667
"783",11.6666666666667
"784",33.3333333333333
"785",26.6666666666667
"786",20
"787",21.6666666666667
"788",23.3333333333333
"789",15
"790",15
"791",28.3333333333333
"792",28.3333333333333
"793",28.3333333333333
"794",21.6666666666667
"795",25
"796",18.3333333333333
"797",15
"798",25
"799",13.3333333333333
"800",26.6666666666667
"801",26.6666666666667
"802",30
"803",18.3333333333333
"804",26.6666666666667
"805",21.6666666666667
"806",13.3333333333333
"807",23.3333333333333
"808",20
"809",18.3333333333333
"810",21.6666666666667
"811",15
"812",18.3333333333333
"813",30
"814",21.6666666666667
"815",28.3333333333333
"816",30
"817",21.6666666666667
"818",16.6666666666667
"819",21.6666666666667
"820",16.6666666666667
"821",18.3333333333333
"822",28.3333333333333
"823",23.3333333333333
"824",28.3333333333333
"825",16.6666666666667
"826",26.6666666666667
"827",26.6666666666667
"828",26.6666666666667
"829",16.6666666666667
"830",15
"831",20
"832",25
"833",23.3333333333333
"834",31.6666666666667
"835",11.6666666666667
"836",25
"837",30
"838",15
"839",18.3333333333333
"840",18.3333333333333
"841",23.3333333333333
"842",16.6666666666667
"843",28.3333333333333
"844",21.6666666666667
"845",21.6666666666667
"846",20
"847",15
"848",25
"849",16.6666666666667
"850",20
"851",18.3333333333333
"852",20
"853",36.6666666666667
"854",25
"855",25
"856",18.3333333333333
"857",23.3333333333333
"858",31.6666666666667
"859",21.6666666666667
"860",11.6666666666667
"861",23.3333333333333
"862",20
"863",11.6666666666667
"864",20
"865",21.6666666666667
"866",31.6666666666667
"867",25
"868",18.3333333333333
"869",11.6666666666667
"870",28.3333333333333
"871",21.6666666666667
"872",26.6666666666667
"873",18.3333333333333
"874",26.6666666666667
"875",18.3333333333333
"876",21.6666666666667
"877",26.6666666666667
"878",26.6666666666667
"879",21.6666666666667
"880",21.6666666666667
"881",16.6666666666667
"882",21.6666666666667
"883",23.3333333333333
"884",23.3333333333333
"885",23.3333333333333
"886",23.3333333333333
"887",11.6666666666667
"888",21.6666666666667
"889",20
"890",21.6666666666667
"891",16.6666666666667
"892",25
"893",16.6666666666667
"894",16.6666666666667
"895",26.6666666666667
"896",28.3333333333333
"897",21.6666666666667
"898",13.3333333333333
"899",16.6666666666667
"900",30
"901",31.6666666666667
"902",21.6666666666667
"903",16.6666666666667
"904",21.6666666666667
"905",31.6666666666667
"906",20
"907",23.3333333333333
"908",21.6666666666667
"909",23.3333333333333
"910",21.6666666666667
"911",18.3333333333333
"912",25
"913",16.6666666666667
"914",10
"915",31.6666666666667
"916",20
"917",21.6666666666667
"918",23.3333333333333
"919",23.3333333333333
"920",26.6666666666667
"921",21.6666666666667
"922",35
"923",15
"924",23.3333333333333
"925",16.6666666666667
"926",28.3333333333333
"927",20
"928",15
"929",23.3333333333333
"930",21.6666666666667
"931",13.3333333333333
"932",25
"933",18.3333333333333
"934",20
"935",26.6666666666667
"936",13.3333333333333
"937",23.3333333333333
"938",16.6666666666667
"939",20
"940",18.3333333333333
"941",13.3333333333333
"942",36.6666666666667
"943",28.3333333333333
"944",21.6666666666667
"945",31.6666666666667
"946",23.3333333333333
"947",16.6666666666667
"948",28.3333333333333
"949",26.6666666666667
"950",28.3333333333333
"951",20
"952",20
"953",13.3333333333333
"954",18.3333333333333
"955",16.6666666666667
"956",25
"957",25
"958",26.6666666666667
"959",10
"960",21.6666666666667
"961",23.3333333333333
"962",23.3333333333333
"963",16.6666666666667
"964",20
"965",33.3333333333333
"966",15
"967",16.6666666666667
"968",21.6666666666667
"969",13.3333333333333
"970",16.6666666666667
"971",20
"972",21.6666666666667
"973",26.6666666666667
"974",20
"975",13.3333333333333
"976",23.3333333333333
"977",26.6666666666667
"978",16.6666666666667
"979",23.3333333333333
"980",15
"981",25
"982",11.6666666666667
"983",15
"984",16.6666666666667
"985",23.3333333333333
"986",20
"987",18.3333333333333
"988",25
"989",13.3333333333333
"990",21.6666666666667
"991",26.6666666666667
"992",23.3333333333333
"993",16.6666666666667
"994",25
"995",23.3333333333333
"996",21.6666666666667
"997",16.6666666666667
"998",28.3333333333333
"999",33.3333333333333
"1000",23.3333333333333
